age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,jail_time,sex,race,c_charge_degree,decile_score,two_year_recid,compas_score,compas_class
52,0,0,0,2,33.0,1,2,1,9,1,0.9,1
34,0,0,0,1,1.0,2,2,2,1,0,0.1,0
35,0,0,0,0,1.0,1,3,1,3,1,0.3,0
25,0,0,0,1,1.0,1,1,1,4,1,0.4,0
39,0,0,0,1,0.0,1,1,1,4,0,0.4,0
24,0,0,1,1,0.0,1,2,1,2,1,0.2,0
48,0,0,0,17,0.0,2,3,1,8,0,0.8,1
31,0,0,0,1,5.0,1,4,1,7,0,0.7,1
26,0,0,0,0,0.0,1,4,2,2,0,0.2,0
43,0,0,0,3,21.0,1,2,1,8,1,0.8,1
25,0,0,0,1,0.0,1,2,2,2,0,0.2,0
34,0,1,0,20,26.0,1,2,1,9,1,0.9,1
25,0,0,0,2,0.0,1,2,1,4,1,0.4,0
24,1,0,0,4,0.0,1,4,1,6,1,0.6,0
56,0,0,0,6,0.0,1,3,1,1,0,0.1,0
23,0,0,0,0,0.0,1,2,1,4,0,0.4,0
21,0,0,0,0,1.0,1,3,2,4,0,0.4,0
66,0,0,0,0,1.0,1,3,2,1,0,0.1,0
28,0,0,0,7,0.0,1,2,2,7,0,0.7,1
29,0,0,0,0,-1.0,1,3,2,1,0,0.1,0
22,0,0,0,3,2.0,1,3,1,7,1,0.7,1
39,0,0,0,0,1.0,1,3,1,1,0,0.1,0
33,0,0,1,9,1.0,1,2,2,8,1,0.8,1
29,0,0,0,2,0.0,1,3,1,1,1,0.1,0
31,0,0,0,1,1.0,1,3,1,2,0,0.2,0
22,0,0,0,0,53.0,1,2,2,8,0,0.8,1
22,0,0,0,0,0.0,2,3,2,5,0,0.5,0
35,0,0,2,3,1.0,1,3,1,4,0,0.4,0
29,0,0,0,3,1.0,1,3,1,4,1,0.4,0
37,0,0,0,0,0.0,2,2,1,5,0,0.5,0
30,0,0,0,0,0.0,2,2,1,2,0,0.2,0
56,0,0,0,1,0.0,1,3,1,1,0,0.1,0
34,0,0,0,0,0.0,2,2,1,1,0,0.1,0
23,0,0,0,1,3.0,1,2,1,4,1,0.4,0
27,1,0,0,1,0.0,1,2,1,5,1,0.5,0
43,0,0,0,2,0.0,1,3,1,1,0,0.1,0
38,0,0,0,0,0.0,1,3,1,1,0,0.1,0
39,0,0,0,3,0.0,1,3,1,3,0,0.3,0
24,0,0,1,1,0.0,1,2,1,3,1,0.3,0
26,0,0,0,2,-1.0,1,2,2,3,0,0.3,0
55,0,0,0,0,1.0,2,3,2,1,0,0.1,0
35,0,0,0,1,0.0,1,2,1,6,1,0.6,0
61,0,0,0,25,1.0,1,2,1,7,0,0.7,1
33,0,0,0,0,10.0,1,1,2,1,0,0.1,0
40,0,0,0,4,1.0,1,3,1,7,0,0.7,1
33,0,0,0,3,0.0,1,2,1,2,0,0.2,0
26,0,0,0,0,1.0,1,3,1,6,1,0.6,0
32,0,1,0,15,90.0,1,3,1,9,1,0.9,1
28,0,0,0,0,0.0,1,2,1,2,0,0.2,0
45,0,0,0,0,1.0,1,3,2,1,0,0.1,0
30,0,0,0,0,37.0,1,3,1,9,1,0.9,1
57,0,0,0,4,257.0,2,3,1,2,0,0.2,0
26,0,0,0,3,47.0,1,2,1,7,1,0.7,1
35,0,0,0,1,0.0,1,2,1,8,0,0.8,1
54,0,0,0,0,2.0,1,4,1,1,0,0.1,0
29,0,0,0,0,2.0,2,2,1,5,0,0.5,0
40,0,0,0,0,1.0,2,3,2,2,0,0.2,0
28,0,0,0,1,1.0,1,3,1,2,1,0.2,0
25,0,0,1,0,0.0,2,2,2,2,0,0.2,0
44,0,0,0,3,2.0,1,2,2,6,0,0.6,0
48,0,0,0,1,0.0,1,3,2,1,0,0.1,0
59,0,0,0,1,60.0,2,3,1,1,0,0.1,0
23,0,0,1,4,0.0,1,3,1,4,1,0.4,0
29,0,0,0,0,72.0,1,2,1,2,0,0.2,0
56,0,0,0,0,0.0,1,3,2,1,0,0.1,0
27,0,0,0,0,1.0,2,2,2,3,0,0.3,0
29,0,0,0,0,0.0,2,3,2,7,0,0.7,1
34,0,0,0,4,0.0,2,3,2,4,0,0.4,0
22,0,0,0,0,-1.0,2,2,1,7,0,0.7,1
40,0,0,0,5,0.0,1,3,1,1,1,0.1,0
31,0,0,0,0,2.0,1,3,1,1,0,0.1,0
47,0,0,0,3,1.0,1,2,1,2,0,0.2,0
24,0,0,0,8,49.0,1,2,1,7,1,0.7,1
20,0,0,0,1,36.0,2,3,1,4,0,0.4,0
39,0,0,0,4,118.0,1,2,1,9,0,0.9,1
29,0,0,0,10,0.0,1,2,1,6,1,0.6,0
30,0,0,0,2,6.0,1,4,1,2,0,0.2,0
26,0,0,0,4,0.0,2,2,1,9,1,0.9,1
61,0,0,0,2,0.0,1,2,2,8,0,0.8,1
37,0,0,0,3,0.0,1,4,2,4,0,0.4,0
38,0,0,0,1,1.0,1,1,1,1,1,0.1,0
24,0,0,0,2,49.0,1,3,1,5,1,0.5,0
30,0,0,0,0,1.0,1,2,2,9,0,0.9,1
20,0,0,1,0,0.0,1,2,2,5,1,0.5,0
56,0,0,0,22,71.0,1,2,1,9,1,0.9,1
50,0,0,0,3,0.0,2,3,1,3,1,0.3,0
47,0,0,0,0,2.0,1,1,1,1,0,0.1,0
56,0,0,0,5,238.0,1,3,1,1,0,0.1,0
58,0,0,0,1,0.0,2,4,1,5,0,0.5,0
30,0,0,0,10,0.0,1,2,1,6,1,0.6,0
28,0,0,0,12,5.0,1,2,2,6,1,0.6,0
59,0,0,0,1,62.0,1,2,2,1,0,0.1,0
20,1,0,0,1,187.0,1,2,1,10,1,1.0,1
23,0,1,0,4,2.0,1,3,2,9,1,0.9,1
28,0,0,0,2,0.0,2,3,1,6,1,0.6,0
50,0,0,0,3,33.0,1,4,1,9,1,0.9,1
35,0,0,0,3,0.0,1,3,2,5,1,0.5,0
22,0,0,0,1,5.0,1,2,1,9,1,0.9,1
41,0,0,0,0,1.0,2,4,1,1,0,0.1,0
22,0,0,0,0,2.0,1,2,1,7,0,0.7,1
46,0,0,0,3,29.0,1,2,2,6,1,0.6,0
61,0,0,0,8,0.0,1,2,1,2,1,0.2,0
26,0,0,0,5,0.0,1,2,1,4,0,0.4,0
44,0,0,0,1,1.0,1,3,1,5,0,0.5,0
34,0,0,0,0,1.0,2,2,2,1,1,0.1,0
29,0,0,0,1,0.0,1,3,1,2,1,0.2,0
20,0,0,0,1,0.0,1,4,1,10,1,1.0,1
29,0,0,0,8,5.0,1,2,2,9,0,0.9,1
48,0,0,0,5,0.0,1,2,1,4,1,0.4,0
31,0,0,0,0,4.0,2,2,2,6,0,0.6,0
21,0,0,0,2,0.0,1,3,1,6,0,0.6,0
34,0,0,0,4,0.0,1,3,1,5,0,0.5,0
54,0,0,0,21,0.0,1,2,1,6,0,0.6,0
20,0,4,0,4,0.0,1,3,1,10,0,1.0,1
31,0,0,0,1,36.0,1,3,1,3,1,0.3,0
22,0,0,0,0,0.0,1,3,2,4,0,0.4,0
36,0,0,0,6,0.0,1,2,2,4,0,0.4,0
34,3,1,0,9,0.0,1,2,1,7,1,0.7,1
36,0,0,0,3,0.0,1,3,2,1,0,0.1,0
32,0,0,0,3,0.0,1,2,1,8,1,0.8,1
50,0,0,0,15,1.0,1,2,2,8,0,0.8,1
47,4,0,0,22,3.0,1,5,1,10,1,1.0,1
49,0,0,0,0,1.0,2,1,2,1,0,0.1,0
25,0,0,0,7,95.0,2,2,1,9,1,0.9,1
31,0,0,0,1,1.0,1,2,2,4,0,0.4,0
49,0,0,0,10,9.0,1,2,1,3,1,0.3,0
21,1,0,1,2,36.0,1,2,1,9,0,0.9,1
26,0,0,0,5,1.0,2,2,1,7,1,0.7,1
29,0,0,0,0,1.0,1,1,1,2,0,0.2,0
61,0,0,0,0,0.0,1,4,1,1,0,0.1,0
25,0,0,0,2,0.0,2,3,1,9,1,0.9,1
26,0,0,0,1,0.0,2,1,1,2,0,0.2,0
38,0,0,0,5,1.0,1,3,1,4,0,0.4,0
35,0,0,0,2,0.0,1,3,2,1,0,0.1,0
50,0,0,0,10,47.0,1,2,1,5,0,0.5,0
55,0,0,0,8,6.0,1,1,1,1,1,0.1,0
32,0,0,0,4,44.0,1,2,1,4,1,0.4,0
29,0,0,0,1,2.0,1,3,1,2,0,0.2,0
46,0,0,0,0,0.0,1,3,1,1,0,0.1,0
53,0,0,0,1,0.0,1,3,2,5,0,0.5,0
27,0,0,0,1,25.0,2,3,1,5,1,0.5,0
29,0,0,0,4,0.0,1,3,1,8,0,0.8,1
26,0,0,0,0,2.0,1,1,1,1,1,0.1,0
23,0,0,0,3,0.0,1,2,2,2,1,0.2,0
43,0,0,0,3,2.0,1,4,2,3,1,0.3,0
24,0,0,0,1,1.0,1,3,2,2,0,0.2,0
33,0,0,0,18,1.0,1,2,1,10,1,1.0,1
32,0,0,0,1,21.0,1,2,2,6,1,0.6,0
38,0,0,0,7,39.0,2,2,1,10,1,1.0,1
40,0,0,0,20,1.0,1,2,1,7,0,0.7,1
55,0,0,0,5,0.0,2,1,1,1,1,0.1,0
36,0,0,0,1,0.0,2,2,2,1,0,0.1,0
34,0,0,0,16,1.0,1,2,1,9,1,0.9,1
41,0,0,0,1,2.0,1,3,2,2,1,0.2,0
57,0,0,0,7,151.0,1,3,1,1,0,0.1,0
26,0,0,0,1,1.0,1,2,1,5,0,0.5,0
39,0,0,0,2,31.0,1,3,1,6,1,0.6,0
45,0,0,0,0,0.0,1,2,1,3,1,0.3,0
26,0,0,1,2,7.0,1,2,1,3,0,0.3,0
48,0,0,0,0,1.0,2,3,1,1,0,0.1,0
52,0,0,0,7,0.0,1,3,2,2,0,0.2,0
22,0,0,0,2,31.0,1,4,1,3,1,0.3,0
43,0,0,0,0,1.0,2,2,2,1,0,0.1,0
35,0,0,0,2,0.0,1,2,1,1,0,0.1,0
24,0,0,0,3,35.0,1,3,1,5,0,0.5,0
27,0,0,0,11,5.0,1,2,1,7,1,0.7,1
23,0,1,0,2,22.0,1,4,1,9,0,0.9,1
56,0,0,0,28,60.0,1,2,1,7,0,0.7,1
28,0,0,0,2,0.0,1,2,1,6,1,0.6,0
21,0,0,0,0,0.0,1,2,1,5,0,0.5,0
33,0,0,0,5,1.0,1,2,2,9,1,0.9,1
25,0,0,0,1,1.0,1,2,1,8,1,0.8,1
36,0,2,0,17,15.0,1,2,1,8,1,0.8,1
25,0,0,0,0,0.0,2,3,1,5,0,0.5,0
31,0,0,0,3,0.0,1,1,1,6,0,0.6,0
46,0,0,0,0,0.0,1,3,2,5,0,0.5,0
24,0,0,0,0,2.0,2,2,1,7,0,0.7,1
28,0,0,0,4,5.0,1,2,1,7,1,0.7,1
28,0,0,1,12,1.0,1,2,2,7,1,0.7,1
23,0,0,0,0,1.0,1,2,2,3,1,0.3,0
24,0,0,0,0,0.0,1,1,2,3,0,0.3,0
40,0,0,0,0,-1.0,1,4,2,3,0,0.3,0
36,0,0,0,1,0.0,1,4,2,2,0,0.2,0
50,0,0,0,1,40.0,1,3,2,6,1,0.6,0
33,0,0,0,1,0.0,1,4,2,1,0,0.1,0
24,0,0,0,0,0.0,1,3,2,2,0,0.2,0
55,0,0,0,2,1.0,2,2,1,1,0,0.1,0
22,0,0,0,0,2.0,1,2,1,7,1,0.7,1
38,0,0,0,14,56.0,1,2,1,7,0,0.7,1
31,0,0,0,1,1.0,1,2,1,1,0,0.1,0
30,0,0,0,3,0.0,2,2,1,2,0,0.2,0
52,0,0,0,1,40.0,1,3,1,1,0,0.1,0
37,0,0,0,16,2.0,1,2,1,8,1,0.8,1
41,0,0,0,1,29.0,2,3,2,2,0,0.2,0
20,0,0,0,0,0.0,1,2,1,5,1,0.5,0
21,0,0,0,0,0.0,1,3,2,4,1,0.4,0
22,0,0,0,1,8.0,1,3,2,5,0,0.5,0
38,0,0,0,7,197.0,1,2,2,6,0,0.6,0
31,0,0,0,0,8.0,1,2,1,5,0,0.5,0
28,0,0,0,0,53.0,1,3,1,7,0,0.7,1
21,0,1,0,2,2.0,1,4,1,7,1,0.7,1
39,0,0,0,1,0.0,1,2,1,8,0,0.8,1
34,0,0,0,22,1.0,1,2,1,7,1,0.7,1
32,0,1,0,2,69.0,1,3,1,2,0,0.2,0
45,0,0,0,0,1.0,1,4,2,1,0,0.1,0
36,0,0,2,7,7.0,1,2,2,5,0,0.5,0
24,0,0,0,0,15.0,1,2,2,9,1,0.9,1
27,0,0,0,9,0.0,1,2,1,7,1,0.7,1
30,0,0,0,0,0.0,1,4,1,1,0,0.1,0
61,0,0,0,8,34.0,1,2,2,6,0,0.6,0
43,0,0,0,2,0.0,1,2,1,1,0,0.1,0
26,0,0,0,1,0.0,1,2,1,4,0,0.4,0
32,0,3,0,7,5.0,1,2,1,2,0,0.2,0
57,0,0,0,2,0.0,2,3,1,1,0,0.1,0
40,0,0,0,0,0.0,2,3,2,1,0,0.1,0
33,0,0,0,6,152.0,1,3,1,6,1,0.6,0
30,0,0,0,2,1.0,1,2,1,5,1,0.5,0
29,0,0,0,1,11.0,1,3,2,10,0,1.0,1
21,0,0,0,1,-1.0,2,3,1,8,0,0.8,1
36,0,0,0,2,0.0,1,2,2,2,0,0.2,0
59,0,0,0,17,178.0,1,2,1,4,0,0.4,0
35,0,0,0,6,0.0,1,2,1,8,1,0.8,1
49,0,0,0,0,1.0,1,4,2,2,0,0.2,0
26,0,0,0,5,-1.0,1,4,1,9,1,0.9,1
21,0,1,0,2,8.0,1,2,1,5,1,0.5,0
49,0,0,0,29,0.0,1,2,1,6,1,0.6,0
23,0,0,0,1,177.0,1,4,1,10,0,1.0,1
37,0,0,0,23,-1.0,2,2,2,8,1,0.8,1
33,0,0,0,0,0.0,1,4,2,2,0,0.2,0
20,1,0,0,1,37.0,1,2,1,3,1,0.3,0
28,0,0,0,1,14.0,1,3,1,10,0,1.0,1
29,0,0,0,3,-1.0,1,2,1,2,1,0.2,0
25,0,0,1,1,0.0,1,2,1,5,1,0.5,0
20,0,0,0,2,33.0,1,2,1,8,1,0.8,1
30,0,0,0,3,0.0,1,3,2,9,1,0.9,1
55,0,0,0,5,300.0,1,2,1,4,0,0.4,0
26,0,0,0,0,1.0,1,3,2,4,0,0.4,0
52,0,0,0,6,6.0,2,3,1,1,0,0.1,0
52,0,0,0,16,0.0,1,2,1,8,1,0.8,1
27,0,0,0,1,2.0,1,4,1,7,1,0.7,1
60,0,0,0,2,10.0,1,3,2,2,0,0.2,0
44,0,0,0,0,2.0,1,3,2,2,0,0.2,0
30,0,0,0,1,17.0,1,4,1,2,0,0.2,0
25,0,0,0,2,0.0,2,2,2,4,0,0.4,0
20,0,0,0,4,2.0,2,3,1,8,1,0.8,1
28,0,0,0,3,37.0,1,3,1,7,1,0.7,1
39,0,0,0,3,38.0,1,2,2,4,0,0.4,0
22,0,0,0,1,11.0,1,3,1,6,0,0.6,0
24,0,0,0,1,0.0,1,3,1,8,1,0.8,1
28,0,0,0,0,191.0,2,2,1,3,0,0.3,0
35,0,0,0,10,22.0,1,2,1,6,1,0.6,0
30,0,0,0,0,0.0,1,3,2,1,0,0.1,0
22,0,0,2,0,7.0,1,2,1,3,1,0.3,0
39,0,0,0,9,0.0,1,2,1,5,0,0.5,0
46,0,0,0,1,0.0,2,1,1,1,0,0.1,0
47,0,0,0,3,3.0,1,1,2,2,0,0.2,0
26,0,0,0,5,323.0,1,2,2,7,0,0.7,1
33,0,0,0,3,130.0,1,2,1,4,0,0.4,0
23,0,0,0,0,25.0,2,2,1,3,0,0.3,0
52,0,0,0,0,0.0,2,2,1,7,1,0.7,1
22,0,0,5,0,0.0,2,2,2,5,1,0.5,0
54,0,0,0,0,2.0,1,3,1,2,0,0.2,0
50,0,0,0,2,30.0,1,2,2,6,0,0.6,0
20,0,0,4,2,1.0,1,2,1,5,1,0.5,0
25,0,0,0,1,0.0,1,3,1,3,0,0.3,0
46,0,0,0,0,0.0,2,3,1,1,0,0.1,0
26,0,0,1,1,1.0,1,2,1,10,1,1.0,1
22,0,0,0,0,1.0,1,3,2,4,0,0.4,0
38,1,0,0,10,-1.0,1,3,1,4,1,0.4,0
36,0,0,0,9,0.0,2,4,1,1,1,0.1,0
34,0,0,0,5,9.0,2,2,1,2,1,0.2,0
18,5,0,2,4,23.0,1,2,1,5,1,0.5,0
26,0,0,0,3,1.0,2,3,1,6,1,0.6,0
23,0,0,0,0,11.0,2,3,1,6,0,0.6,0
32,0,0,1,8,7.0,2,4,2,5,1,0.5,0
44,0,0,0,1,0.0,1,3,2,1,1,0.1,0
53,0,0,0,9,117.0,1,3,1,4,1,0.4,0
27,0,0,0,6,119.0,1,2,1,5,0,0.5,0
27,0,0,0,4,0.0,1,2,1,4,1,0.4,0
25,0,0,0,2,0.0,1,3,1,6,0,0.6,0
48,0,0,0,18,134.0,1,3,1,6,1,0.6,0
19,0,1,3,1,8.0,1,3,1,10,1,1.0,1
53,0,0,0,0,11.0,1,3,1,2,0,0.2,0
39,0,0,0,0,0.0,1,2,2,3,0,0.3,0
37,0,0,0,2,51.0,1,1,1,4,1,0.4,0
27,1,0,0,6,0.0,1,2,1,8,1,0.8,1
29,0,0,0,1,6.0,2,3,1,4,1,0.4,0
21,0,0,0,2,1.0,2,2,1,10,1,1.0,1
24,0,0,0,7,1.0,2,2,1,9,0,0.9,1
33,0,0,0,0,1.0,1,3,2,1,0,0.1,0
24,0,0,4,1,0.0,2,3,2,4,0,0.4,0
46,0,0,0,1,0.0,1,3,1,1,0,0.1,0
32,0,0,0,7,1.0,1,4,1,7,0,0.7,1
24,0,0,0,2,9.0,1,4,1,3,0,0.3,0
38,0,0,0,0,2.0,2,3,1,1,0,0.1,0
30,0,2,2,13,2.0,1,2,1,10,1,1.0,1
26,0,2,2,27,10.0,1,2,2,9,1,0.9,1
57,0,0,0,2,9.0,1,3,1,1,0,0.1,0
43,0,0,0,0,2.0,1,3,1,1,0,0.1,0
22,0,0,0,0,0.0,1,2,2,6,0,0.6,0
26,0,0,0,1,0.0,1,3,2,4,0,0.4,0
28,0,0,0,9,12.0,2,2,2,9,1,0.9,1
51,0,0,0,3,6.0,1,3,1,4,0,0.4,0
41,0,0,0,3,1.0,1,4,1,1,0,0.1,0
24,0,0,0,1,1.0,1,3,1,7,0,0.7,1
48,0,0,0,3,1.0,1,2,1,2,1,0.2,0
26,0,0,0,0,1.0,1,3,2,3,1,0.3,0
31,0,0,0,6,0.0,1,2,1,2,1,0.2,0
27,1,2,1,6,1.0,1,2,2,10,0,1.0,1
25,0,0,0,0,0.0,1,2,2,4,0,0.4,0
56,0,0,0,3,0.0,1,3,2,3,0,0.3,0
29,0,0,0,1,1.0,2,2,2,4,0,0.4,0
30,0,0,0,3,0.0,2,3,1,3,1,0.3,0
21,0,0,0,0,2.0,1,2,1,8,0,0.8,1
22,0,0,0,1,0.0,1,3,1,4,1,0.4,0
28,0,0,0,0,0.0,2,2,2,2,0,0.2,0
35,0,0,0,2,-1.0,1,2,1,1,0,0.1,0
23,0,0,0,0,1.0,1,3,1,2,0,0.2,0
48,0,0,0,4,0.0,1,2,1,8,0,0.8,1
22,0,1,2,4,2.0,1,3,2,8,1,0.8,1
37,0,0,0,2,169.0,1,2,1,9,0,0.9,1
33,0,0,0,0,0.0,1,2,1,1,0,0.1,0
23,0,0,1,5,1.0,1,2,1,7,1,0.7,1
22,0,0,1,0,0.0,1,2,2,7,1,0.7,1
24,0,0,0,0,0.0,1,2,1,4,0,0.4,0
44,0,0,0,2,5.0,1,2,2,7,0,0.7,1
26,0,0,0,4,14.0,1,2,2,4,0,0.4,0
26,0,0,0,0,0.0,2,2,2,2,0,0.2,0
29,0,0,0,2,1.0,1,2,1,6,0,0.6,0
26,0,0,1,0,0.0,1,4,1,2,0,0.2,0
30,0,0,0,1,0.0,1,3,2,1,0,0.1,0
23,0,0,0,1,3.0,1,2,1,6,1,0.6,0
42,0,0,0,1,1.0,1,1,1,2,0,0.2,0
28,0,0,0,0,2.0,2,2,1,3,1,0.3,0
20,0,0,0,0,11.0,1,2,1,3,0,0.3,0
24,0,2,0,7,1.0,2,3,2,7,0,0.7,1
36,0,1,0,6,0.0,2,1,1,7,1,0.7,1
37,0,0,0,6,0.0,1,2,1,2,1,0.2,0
21,0,0,0,1,4.0,2,2,1,9,0,0.9,1
27,0,0,0,8,25.0,1,2,1,5,1,0.5,0
26,0,0,0,2,0.0,1,2,1,4,1,0.4,0
42,0,0,0,0,6.0,1,3,2,1,0,0.1,0
23,0,0,0,8,2.0,1,2,1,10,1,1.0,1
43,0,0,0,1,0.0,1,3,1,1,0,0.1,0
55,0,0,0,0,0.0,2,3,2,1,0,0.1,0
38,0,0,0,0,0.0,1,3,1,3,1,0.3,0
24,0,0,0,1,3.0,1,3,1,6,1,0.6,0
23,0,0,0,0,0.0,1,2,2,4,0,0.4,0
64,0,0,0,0,4.0,2,2,1,1,0,0.1,0
48,0,0,0,0,1.0,1,1,2,1,0,0.1,0
32,0,1,2,11,1.0,1,2,1,5,1,0.5,0
39,0,0,0,0,57.0,2,2,1,5,1,0.5,0
30,0,0,0,0,0.0,1,3,2,2,0,0.2,0
22,0,0,0,1,-1.0,2,2,2,4,0,0.4,0
20,0,0,0,2,58.0,1,2,1,6,1,0.6,0
21,0,0,0,0,4.0,1,2,1,4,1,0.4,0
24,0,0,0,0,0.0,1,3,1,4,0,0.4,0
49,0,0,0,2,40.0,1,4,2,1,0,0.1,0
50,0,0,0,2,1.0,1,3,1,1,0,0.1,0
30,0,0,0,3,206.0,1,2,2,7,0,0.7,1
51,0,0,0,12,151.0,1,2,1,8,1,0.8,1
21,0,2,0,2,47.0,1,2,2,9,1,0.9,1
21,1,0,2,1,1.0,1,2,1,10,1,1.0,1
31,0,0,0,1,0.0,1,2,1,10,0,1.0,1
23,0,0,0,2,3.0,1,2,2,7,1,0.7,1
23,0,0,0,0,1.0,1,4,2,7,0,0.7,1
32,0,0,0,4,1.0,1,2,1,4,1,0.4,0
28,0,0,0,11,2.0,1,2,1,6,1,0.6,0
50,1,0,0,16,67.0,1,3,1,10,1,1.0,1
24,0,0,1,0,1.0,1,2,1,2,0,0.2,0
19,0,0,0,1,2.0,2,2,1,4,1,0.4,0
31,0,0,0,1,0.0,1,1,2,1,0,0.1,0
29,0,0,0,3,0.0,1,2,1,4,1,0.4,0
41,0,0,0,6,39.0,1,2,1,6,1,0.6,0
28,0,0,0,4,34.0,1,2,2,3,1,0.3,0
29,0,0,0,6,0.0,1,3,1,4,1,0.4,0
49,0,0,0,0,1.0,1,3,1,5,0,0.5,0
42,0,0,0,0,-1.0,1,3,2,1,0,0.1,0
38,0,0,0,4,0.0,1,2,2,2,0,0.2,0
22,0,0,1,3,16.0,1,2,1,6,1,0.6,0
46,0,0,0,0,37.0,1,3,2,2,1,0.2,0
63,0,0,0,1,0.0,1,3,1,1,0,0.1,0
38,0,0,0,0,1.0,1,2,1,3,1,0.3,0
36,0,0,0,0,0.0,1,2,1,6,0,0.6,0
27,0,1,0,10,18.0,2,2,2,7,1,0.7,1
22,0,0,0,6,0.0,1,3,1,9,1,0.9,1
29,0,0,0,11,0.0,1,2,2,10,0,1.0,1
23,0,0,0,6,5.0,1,2,1,4,1,0.4,0
39,0,0,0,2,1.0,1,2,2,2,0,0.2,0
47,0,0,0,0,2.0,1,3,2,2,0,0.2,0
26,0,0,0,7,1.0,1,2,1,10,1,1.0,1
21,0,0,0,0,4.0,2,2,1,5,1,0.5,0
55,0,0,0,12,28.0,1,2,1,8,0,0.8,1
63,0,0,0,2,1.0,1,2,2,1,0,0.1,0
27,0,0,0,2,0.0,1,2,1,2,1,0.2,0
55,0,0,0,27,1.0,1,3,2,5,0,0.5,0
57,0,0,0,21,21.0,1,3,2,1,1,0.1,0
24,0,0,0,1,0.0,1,4,1,2,0,0.2,0
54,0,0,0,2,1.0,1,1,2,2,1,0.2,0
30,0,0,0,2,0.0,1,2,1,4,1,0.4,0
26,0,1,0,3,0.0,1,2,2,6,0,0.6,0
26,0,0,0,0,1.0,1,3,1,5,1,0.5,0
37,0,0,0,1,0.0,1,3,2,2,0,0.2,0
25,0,0,0,4,4.0,1,2,2,5,0,0.5,0
34,0,0,0,0,1.0,1,2,1,1,0,0.1,0
48,0,0,0,4,1.0,2,4,1,1,1,0.1,0
25,1,1,0,2,49.0,1,2,1,7,1,0.7,1
57,0,0,0,0,0.0,1,1,1,1,0,0.1,0
46,0,0,0,2,-1.0,1,3,1,5,0,0.5,0
21,0,0,0,0,1.0,1,4,1,3,1,0.3,0
32,0,0,1,8,1.0,1,2,1,9,0,0.9,1
25,0,0,0,5,0.0,2,2,1,9,1,0.9,1
35,0,0,0,4,108.0,1,2,1,8,1,0.8,1
33,0,0,0,2,2.0,2,2,1,3,1,0.3,0
26,0,0,0,2,21.0,1,2,1,5,1,0.5,0
49,0,0,0,10,42.0,1,3,1,5,1,0.5,0
29,0,0,0,2,3.0,1,2,2,4,0,0.4,0
28,0,0,0,6,1.0,1,3,2,4,1,0.4,0
53,0,0,0,20,3.0,1,2,1,5,0,0.5,0
57,0,0,0,1,1.0,1,4,2,1,0,0.1,0
29,0,1,0,3,119.0,1,2,1,10,1,1.0,1
27,0,0,0,0,43.0,1,3,1,2,0,0.2,0
48,0,0,0,0,1.0,1,3,1,2,0,0.2,0
29,0,0,0,0,3.0,1,4,2,2,1,0.2,0
25,0,0,0,1,3.0,1,3,2,4,1,0.4,0
67,0,0,0,0,1.0,1,3,1,1,0,0.1,0
29,0,0,1,2,0.0,1,2,2,5,0,0.5,0
53,0,0,0,3,2.0,2,2,1,2,0,0.2,0
23,0,0,0,1,40.0,1,3,1,5,0,0.5,0
49,0,0,0,0,0.0,1,2,1,1,0,0.1,0
44,0,0,0,0,0.0,2,3,2,1,0,0.1,0
55,0,0,0,0,0.0,2,4,1,1,0,0.1,0
26,1,0,0,10,2.0,1,2,1,8,1,0.8,1
51,0,0,0,2,63.0,1,3,1,1,1,0.1,0
46,0,0,0,0,0.0,1,2,2,1,0,0.1,0
30,0,0,0,1,0.0,1,3,1,3,1,0.3,0
48,0,0,0,0,9.0,2,2,1,6,1,0.6,0
77,0,0,0,1,2.0,1,2,2,1,1,0.1,0
21,0,2,2,2,1.0,1,2,1,10,1,1.0,1
46,0,0,0,11,58.0,1,3,1,6,1,0.6,0
54,0,0,0,4,3.0,1,2,1,3,1,0.3,0
54,0,0,0,3,0.0,1,3,1,2,0,0.2,0
26,0,0,0,15,42.0,1,2,1,9,0,0.9,1
23,0,1,1,8,255.0,1,2,1,9,1,0.9,1
27,0,0,0,1,2.0,1,4,1,2,0,0.2,0
39,0,0,0,2,18.0,1,3,1,2,0,0.2,0
35,0,0,0,13,4.0,1,4,1,7,0,0.7,1
29,0,0,0,1,0.0,1,2,2,1,1,0.1,0
30,1,0,0,9,1.0,1,2,2,4,1,0.4,0
41,0,0,0,6,6.0,1,2,1,3,0,0.3,0
32,0,0,0,1,115.0,1,2,2,10,0,1.0,1
48,0,0,0,12,-1.0,1,2,2,6,0,0.6,0
39,0,0,0,2,64.0,1,3,1,6,0,0.6,0
52,0,0,0,0,4.0,1,2,2,6,1,0.6,0
31,0,1,0,3,-1.0,1,2,1,1,1,0.1,0
22,0,0,3,1,1.0,1,3,1,5,1,0.5,0
56,0,0,0,4,1.0,1,2,2,3,1,0.3,0
46,0,0,0,0,-1.0,2,3,2,1,0,0.1,0
52,0,0,0,23,62.0,2,3,1,7,1,0.7,1
29,0,0,0,7,1.0,1,2,1,4,1,0.4,0
22,0,0,0,0,0.0,2,2,1,7,0,0.7,1
32,0,0,0,1,0.0,1,4,1,1,0,0.1,0
39,0,0,0,8,40.0,1,2,1,4,0,0.4,0
